scenario,scenario_name,tier,tier_label,year,from_node_id,to_node_id,flow_methanol_10kt,edge_spare_capacity_10kt,flow_to_spare_pct,edge_distance_km,segment_count,avg_unit_cost,segment_ids,edge_desc
S7,交通主导,mid,中档,2055,N018,N057,15.4498,687.1686941372941,2.248327103928454,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,mid,中档,2055,N053,N046,40.5927,618.6191010252712,6.561824543200088,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S7,交通主导,mid,中档,2055,N055,N089,61.1681,249.81140209152736,24.485711816143958,104.77585623653098,1,1724.0,S018,大港-济南-枣庄成品油管道:德州->济南
S7,交通主导,mid,中档,2055,N065,N067,61.1681,555.6486045010747,11.008414221596716,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S7,交通主导,mid,中档,2055,N067,N007,0.5412,630.8494065855263,0.08578909551952282,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S7,交通主导,mid,中档,2055,N067,N053,107.3477,587.5589068210993,18.270117047631683,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,mid,中档,2055,N084,N055,61.1681,234.66241741988162,26.066423704547404,106.86955196721219,1,1734.0,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,mid,中档,2055,N086,N065,61.1681,555.6486045010747,11.008414221596716,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S7,交通主导,mid,中档,2055,N089,N086,61.1681,544.9010977779958,11.225541708290185,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S7,交通主导,mid,中档,2055,N127,N109,7.8936,600.0,1.3156,510.4977785150275,1,3752.0,S051,西南成品油管网（北线）:贵阳->简阳
S7,交通主导,mid,中档,2055,N140,N036,65.0456,1161.8540670875645,5.598431149193348,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,mid,中档,2060,N018,N057,15.0417,695.8883450140861,2.1615105509053363,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,mid,中档,2060,N053,N046,40.1856,639.9646516167563,6.279346819934236,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S7,交通主导,mid,中档,2060,N055,N089,52.3239,276.37402868051674,18.932278206388727,104.77585623653098,1,1724.0,S018,大港-济南-枣庄成品油管道:德州->济南
S7,交通主导,mid,中档,2060,N065,N067,52.3239,626.2609051227721,8.354968284303558,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S7,交通主导,mid,中档,2060,N067,N007,0.5222,649.5345123877524,0.08039603593661893,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S7,交通主导,mid,中档,2060,N067,N053,104.5912,633.6292689510332,16.506686973780376,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,mid,中档,2060,N084,N055,52.3239,270.05372385270437,19.375366965329857,106.86955196721219,1,1734.0,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,mid,中档,2060,N086,N065,52.3239,626.2609051227721,8.354968284303558,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S7,交通主导,mid,中档,2060,N089,N086,52.3239,623.6266925275847,8.390259850477067,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S7,交通主导,mid,中档,2060,N127,N109,7.6851,600.0,1.28085,510.4977785150275,1,3752.0,S051,西南成品油管网（北线）:贵阳->简阳
S7,交通主导,mid,中档,2060,N140,N036,65.0144,1242.5970991866527,5.23213840130123,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,high,高档,2025,N018,N033,134.4086,436.9476525974279,30.760801482971782,482.78375552822115,1,3614.0,S012,兰郑长成品油管道:兰州->咸阳
S7,交通主导,high,高档,2025,N018,N057,122.357,637.2002561058623,19.202283556469887,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,high,高档,2025,N033,N133,119.9291,1138.2823286391263,10.53597134758134,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S7,交通主导,high,高档,2025,N034,N068,202.6665,991.4819700022991,20.440765049870755,539.1852382576222,1,3896.0,S002,西部成品油管道:哈密->柳园
S7,交通主导,high,高档,2025,N052,N077,202.6665,991.5947786368739,20.438439609232482,220.44441556684987,1,2302.0,S005,西部成品油管道:张掖->武威
S7,交通主导,high,高档,2025,N068,N136,202.6665,991.541850008519,20.439530615703084,1.0,1,1205.0,S003,西部成品油管道:柳园->酒泉
S7,交通主导,high,高档,2025,N077,N018,202.6665,997.3030978452247,20.321454975712168,233.1471451641557,1,2366.0,S006,西部成品油管道:武威->兰州
S7,交通主导,high,高档,2025,N136,N052,202.6665,991.541850008519,20.439530615703084,190.68247460045217,1,2153.0,S004,西部成品油管道:酒泉->张掖
S7,交通主导,high,高档,2030,N018,N033,266.8304,496.7898411927255,53.71092117330261,482.78375552822115,1,3717.636054962253,S012,兰郑长成品油管道:兰州->咸阳
S7,交通主导,high,高档,2030,N018,N057,118.0034,651.116647298594,18.123234982484654,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,high,高档,2030,N033,N133,281.1537,1178.1742083164372,23.863508300844334,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S7,交通主导,high,高档,2030,N034,N068,263.3456,993.443090799389,26.508372994782718,539.1852382576222,1,3896.0,S002,西部成品油管道:哈密->柳园
S7,交通主导,high,高档,2030,N052,N077,263.3456,993.5497082407396,26.505528391357615,220.44441556684987,1,2302.0,S005,西部成品油管道:张掖->武威
S7,交通主导,high,高档,2030,N068,N136,263.3456,993.4995697821863,26.506866032940064,1.0,1,1205.0,S003,西部成品油管道:柳园->酒泉
S7,交通主导,high,高档,2030,N077,N018,263.3456,997.8508598146202,26.391278557291027,233.1471451641557,1,2366.0,S006,西部成品油管道:武威->兰州
S7,交通主导,high,高档,2030,N078,N144,69.0055,380.57836281469605,18.131745454378034,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S7,交通主导,high,高档,2030,N084,N055,20.8433,184.55885049482794,11.293579226418139,106.86955196721219,1,1734.0,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,high,高档,2030,N133,N078,144.5228,678.1742083164372,21.310571565199574,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S7,交通主导,high,高档,2030,N136,N052,263.3456,993.4995697821863,26.506866032940064,190.68247460045217,1,2153.0,S004,西部成品油管道:酒泉->张掖
S7,交通主导,high,高档,2035,N018,N033,179.5595,539.4297794503814,33.28690903623286,482.78375552822115,1,3614.0,S012,兰郑长成品油管道:兰州->咸阳
S7,交通主导,high,高档,2035,N018,N057,112.4299,667.3856553305831,16.84631653407488,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,high,高档,2035,N033,N133,229.9446,1212.9433799680733,18.957570798238955,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S7,交通主导,high,高档,2035,N034,N068,85.0062,994.4230251384394,8.548293618620285,539.1852382576222,1,3896.0,S002,西部成品油管道:哈密->柳园
S7,交通主导,high,高档,2035,N052,N077,85.0062,994.5268041103661,8.547401603322355,220.44441556684987,1,2302.0,S005,西部成品油管道:张掖->武威
S7,交通主导,high,高档,2035,N068,N136,85.0062,994.4779080953326,8.54782185788396,1.0,1,1205.0,S003,西部成品油管道:柳园->酒泉
S7,交通主导,high,高档,2035,N077,N018,85.0062,998.1179063314556,8.516649131407435,233.1471451641557,1,2366.0,S006,西部成品油管道:武威->兰州
S7,交通主导,high,高档,2035,N078,N144,53.1922,416.6257040236907,12.767383165820062,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S7,交通主导,high,高档,2035,N084,N055,129.484,190.1268471093715,68.10400633505148,106.86955196721219,1,2132.7434740971858,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,high,高档,2035,N133,N078,114.8636,712.9433799680733,16.111181228044195,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S7,交通主导,high,高档,2035,N136,N052,85.0062,994.4779080953326,8.54782185788396,190.68247460045217,1,2153.0,S004,西部成品油管道:酒泉->张掖
S7,交通主导,high,高档,2040,N018,N033,47.6694,546.8891524390867,8.716464714540024,482.78375552822115,1,3614.0,S012,兰郑长成品油管道:兰州->咸阳
S7,交通主导,high,高档,2040,N018,N057,107.1726,672.2677915772992,15.941950714096794,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,high,高档,2040,N033,N133,127.7842,1220.9459283356648,10.465999929594696,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S7,交通主导,high,高档,2040,N055,N089,80.5088,220.92758661033338,36.441261698114424,104.77585623653098,1,1724.0,S018,大港-济南-枣庄成品油管道:德州->济南
S7,交通主导,high,高档,2040,N065,N067,75.5506,455.2629951521817,16.59493541194701,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S7,交通主导,high,高档,2040,N067,N053,75.5506,520.0134834621572,14.528584816108529,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,high,高档,2040,N078,N144,34.4291,399.82552581588743,8.611031006523078,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S7,交通主导,high,高档,2040,N084,N055,195.2467,195.24676984937275,99.99996422508151,106.86955196721219,1,3683.997106225099,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,high,高档,2040,N086,N065,75.5506,455.2629951521817,16.59493541194701,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S7,交通主导,high,高档,2040,N089,N086,75.5506,435.66941949894976,17.341267626010673,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S7,交通主导,high,高档,2040,N132,N133,46.1441,800.0,5.7680125,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S7,交通主导,high,高档,2040,N133,N078,85.1736,720.9459283356648,11.814145368242384,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S7,交通主导,high,高档,2045,N018,N057,103.2064,675.4208298851844,15.280310501756983,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,high,高档,2045,N033,N133,4.3157,1272.416619713651,0.33917350128381846,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S7,交通主导,high,高档,2045,N055,N089,116.6658,225.11672712290286,51.8245807368664,104.77585623653098,1,1776.809820872955,S018,大港-济南-枣庄成品油管道:德州->济南
S7,交通主导,high,高档,2045,N065,N067,112.9538,473.7331914983547,23.84333671929177,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S7,交通主导,high,高档,2045,N067,N053,112.9538,533.0043471983331,21.19190970837794,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,high,高档,2045,N078,N144,19.353,416.6531646570812,4.644870516206959,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S7,交通主导,high,高档,2045,N084,N055,202.5655,202.56554806584865,99.99997627145923,106.86955196721219,1,3684.0008639180905,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,high,高档,2045,N086,N065,112.9538,473.7331914983547,23.84333671929177,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S7,交通主导,high,高档,2045,N089,N086,112.9538,455.4314468786014,24.80149334749576,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S7,交通主导,high,高档,2045,N132,N133,125.5068,800.0,15.688350000000002,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S7,交通主导,high,高档,2045,N133,N078,62.3651,772.4166197136509,8.074023578508694,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S7,交通主导,high,高档,2045,N140,N036,22.1584,1018.6653925666984,2.1752383227791996,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,high,高档,2050,N018,N057,101.4403,679.0523626601046,14.938509248774281,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,high,高档,2050,N055,N089,145.8208,236.7892894109654,61.582515139406134,104.77585623653098,1,2006.122303539687,S018,大港-济南-枣庄成品油管道:德州->济南
S7,交通主导,high,高档,2050,N065,N067,142.7075,503.4193919846887,28.34763663699717,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S7,交通主导,high,高档,2050,N067,N053,142.7075,551.7510752633809,25.864471570241694,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,high,高档,2050,N078,N144,11.4189,431.2253864532579,2.6480120045617346,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S7,交通主导,high,高档,2050,N084,N055,217.8665,217.86652215350006,99.99998983161808,106.86955196721219,1,3683.9991967558117,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,high,高档,2050,N086,N065,142.7075,503.4193919846887,28.34763663699717,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S7,交通主导,high,高档,2050,N089,N086,142.7075,488.6906307927394,29.202012686124995,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S7,交通主导,high,高档,2050,N132,N133,107.7351,800.0,13.466887499999999,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S7,交通主导,high,高档,2050,N133,N078,51.665,824.2433525391467,6.268173087576853,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S7,交通主导,high,高档,2050,N140,N036,37.9356,1091.8228977611855,3.4745195468777994,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,high,高档,2055,N018,N057,100.2537,687.1686941372941,14.589386981003768,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,high,高档,2055,N053,N046,26.6055,618.6191010252712,4.300788636481681,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S7,交通主导,high,高档,2055,N055,N089,172.2475,249.81140209152736,68.95101606967121,104.77585623653098,1,2136.2712956646687,S018,大港-济南-枣庄成品油管道:德州->济南
S7,交通主导,high,高档,2055,N065,N067,169.5504,555.6486045010747,30.51396127454362,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S7,交通主导,high,高档,2055,N067,N007,2.1916,630.8494065855263,0.3474046225805363,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S7,交通主导,high,高档,2055,N067,N053,167.3588,587.5589068210993,28.483748277337856,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,high,高档,2055,N078,N144,5.7,462.4711199539185,1.232509394439151,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S7,交通主导,high,高档,2055,N084,N055,234.6624,234.66241741988162,99.99999257662057,106.86955196721219,1,3683.999446012655,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,high,高档,2055,N086,N065,169.5504,555.6486045010747,30.51396127454362,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S7,交通主导,high,高档,2055,N089,N086,169.5504,544.9010977779958,31.115811785183524,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S7,交通主导,high,高档,2055,N132,N133,92.1166,800.0,11.514575,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S7,交通主导,high,高档,2055,N133,N078,44.3025,909.0684057891873,4.8733956342416045,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S7,交通主导,high,高档,2055,N140,N036,49.3264,1161.8540670875645,4.245490152102076,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,high,高档,2060,N018,N057,99.6371,695.8883450140861,14.317972231304314,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,high,高档,2060,N053,N046,70.0762,639.9646516167563,10.950011039354283,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S7,交通主导,high,高档,2060,N055,N089,213.1132,276.37402868051674,77.11042930388908,104.77585623653098,1,2251.3690226602575,S018,大港-济南-枣庄成品油管道:德州->济南
S7,交通主导,high,高档,2060,N065,N067,210.6526,626.2609051227721,33.6365559907821,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S7,交通主导,high,高档,2060,N067,N007,2.1553,649.5345123877524,0.33182224483760014,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S7,交通主导,high,高档,2060,N067,N053,208.4973,633.6292689510332,32.90525078571026,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,high,高档,2060,N078,N144,2.1613,500.0,0.43226000000000003,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S7,交通主导,high,高档,2060,N084,N055,270.0537,270.05372385270437,99.99999116742254,106.86955196721219,1,3684.0016107907427,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,high,高档,2060,N086,N065,210.6526,626.2609051227721,33.6365559907821,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S7,交通主导,high,高档,2060,N089,N086,210.6526,623.6266925275847,33.778637528521486,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S7,交通主导,high,高档,2060,N132,N133,82.8642,800.0,10.358025,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S7,交通主导,high,高档,2060,N133,N078,40.2246,995.2883117109299,4.041502299052697,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S7,交通主导,high,高档,2060,N140,N036,56.4005,1242.5970991866527,4.538920945245824,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S8,均等型,low,低档,2025,N018,N033,21.5372,436.9476525974279,4.929011489585189,482.78375552822115,1,3614.0,S012,兰郑长成品油管道:兰州->咸阳
S8,均等型,low,低档,2025,N018,N057,7.6488,637.2002561058623,1.200376165374493,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S8,均等型,low,低档,2025,N033,N133,42.6284,1138.2823286391263,3.7449759982626096,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S8,均等型,low,低档,2025,N053,N046,24.3655,590.8118673089803,4.124070850333384,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S8,均等型,low,低档,2025,N055,N089,65.2752,211.93997054134474,30.798909631473347,104.77585623653098,1,1724.0,S018,大港-济南-枣庄成品油管道:德州->济南
S8,均等型,low,低档,2025,N065,N067,65.1553,410.2824767677972,15.88059536768254,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S8,均等型,low,低档,2025,N067,N007,0.1364,590.0511746128182,0.023116639008388284,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S8,均等型,low,低档,2025,N067,N053,65.0189,491.37406438060924,13.232057756641705,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S8,均等型,low,低档,2025,N078,N144,9.412,367.5755948888899,2.5605617268592176,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S8,均等型,low,低档,2025,N084,N055,75.1915,182.36150170582619,41.23211275222666,106.86955196721219,1,1734.0,S017,大港-济南-枣庄成品油管道:沧州->德州
S8,均等型,low,低档,2025,N086,N065,65.1553,410.2824767677972,15.88059536768254,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S8,均等型,low,低档,2025,N089,N086,65.1553,387.8579383308359,16.79875376030687,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S8,均等型,low,低档,2025,N132,N133,3.3558,800.0,0.419475,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S8,均等型,low,低档,2025,N133,N078,21.6311,638.2823286391264,3.3889548604799056,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S8,均等型,low,低档,2025,N140,N036,17.8773,793.0093561149909,2.25436180067057,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S8,均等型,low,低档,2030,N006,N024,1.905,428.6009848107069,0.4444693473677737,270.92089606559665,1,2555.0,S053,西南成品油管网（南线）:东海岛->南宁
S8,均等型,low,低档,2030,N018,N057,1.394,651.116647298594,0.21409374276998464,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S8,均等型,low,低档,2030,N053,N046,19.5062,590.040307309705,3.305909741817254,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S8,均等型,low,低档,2030,N055,N089,31.346,214.17833010793208,14.635467549029649,104.77585623653098,1,1724.0,S018,大港-济南-枣庄成品油管道:德州->济南
S8,均等型,low,低档,2030,N065,N067,31.346,417.28772187724223,7.511843353306563,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S8,均等型,low,低档,2030,N067,N007,0.1081,593.264279905094,0.018221221749149138,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S8,均等型,low,低档,2030,N067,N053,51.7275,494.64530972647526,10.457493275050728,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S8,均等型,low,低档,2030,N084,N055,31.346,184.55885049482794,16.98428437105943,106.86955196721219,1,1734.0,S017,大港-济南-枣庄成品油管道:沧州->德州
S8,均等型,low,低档,2030,N086,N065,31.346,417.28772187724223,7.511843353306563,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S8,均等型,low,低档,2030,N089,N086,31.346,395.5889364524727,7.923881866136568,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S8,均等型,low,低档,2030,N127,N109,1.9011,600.0,0.31684999999999997,510.4977785150275,1,3752.0,S051,西南成品油管网（北线）:贵阳->简阳
S8,均等型,low,低档,2030,N132,N133,7.8384,800.0,0.9797999999999999,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S8,均等型,low,低档,2030,N133,N078,1.088,678.1742083164372,0.16043075461406187,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S8,均等型,low,低档,2030,N140,N036,23.6474,799.0875062711441,2.959300428853912,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S8,均等型,low,低档,2035,N053,N046,13.3949,590.7167893391488,2.267567172923127,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S8,均等型,low,低档,2035,N067,N007,0.0703,600.490534575954,0.011707095441503248,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S8,均等型,low,低档,2035,N067,N053,34.3666,510.7553069775432,6.728584026540721,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S8,均等型,low,低档,2035,N140,N036,23.5061,880.5126987403823,2.669592390163896,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S8,均等型,low,低档,2040,N053,N046,8.2083,594.0855871798838,1.3816696073986052,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S8,均等型,low,低档,2040,N067,N007,0.0267,604.3680408754009,0.0044178378395598504,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S8,均等型,low,低档,2040,N067,N053,16.1692,520.0134834621572,3.1093809130387053,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S8,均等型,low,低档,2040,N140,N036,23.3395,944.2994237852738,2.4716206970075647,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S8,均等型,low,低档,2045,N022,N116,2.4372,291.929865112174,0.8348580571102261,189.33685987698024,1,2147.0,S098,苏南成品油管道:南京(南京->苏州(苏州
S8,均等型,low,低档,2045,N053,N046,4.4339,599.3703686137759,0.7397596264651398,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S8,均等型,low,低档,2045,N067,N053,4.4339,533.0043471983331,0.8318693878025967,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S8,均等型,low,低档,2045,N140,N036,23.2058,1018.6653925666984,2.278059132010865,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S8,均等型,low,低档,2050,N022,N116,7.8433,354.5080112328965,2.212446475531773,189.33685987698024,1,2147.0,S098,苏南成品油管道:南京(南京->苏州(苏州
S8,均等型,low,低档,2050,N053,N046,2.9368,607.2788165492509,0.48359994124079947,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S8,均等型,low,低档,2050,N067,N053,2.9368,551.7510752633809,0.5322690125430394,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S8,均等型,low,低档,2050,N140,N036,23.1357,1091.8228977611855,2.1189975084274586,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S8,均等型,low,低档,2055,N022,N116,11.7185,444.76645648485993,2.634753549675324,189.33685987698024,1,2147.0,S098,苏南成品油管道:南京(南京->苏州(苏州
S8,均等型,low,低档,2055,N053,N046,1.989,618.6191010252712,0.32152256480660263,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S8,均等型,low,低档,2055,N067,N053,1.989,587.5589068210993,0.33851924920365706,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S8,均等型,low,低档,2055,N140,N036,23.0852,1161.8540670875645,1.9869276748213298,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S8,均等型,low,低档,2060,N022,N116,14.087,538.756329479957,2.6147256615245147,189.33685987698024,1,2147.0,S098,苏南成品油管道:南京(南京->苏州(苏州
S8,均等型,low,低档,2060,N053,N046,1.5819,639.9646516167563,0.24718552751368572,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S8,均等型,low,低档,2060,N067,N053,1.5819,633.6292689510332,0.24965702777884924,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S8,均等型,low,低档,2060,N140,N036,23.0541,1242.5970991866527,1.8553157749273808,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S8,均等型,mid,中档,2025,N018,N033,171.5808,436.9476525974279,39.268044805834485,482.78375552822115,1,3614.0,S012,兰郑长成品油管道:兰州->咸阳
S8,均等型,mid,中档,2025,N018,N057,45.4916,637.2002561058623,7.139294054590301,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S8,均等型,mid,中档,2025,N033,N133,173.4189,1138.2823286391263,15.235139440961982,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S8,均等型,mid,中档,2025,N034,N068,141.6332,991.4819700022991,14.28500005901989,539.1852382576222,1,3896.0,S002,西部成品油管道:哈密->柳园
S8,均等型,mid,中档,2025,N052,N077,141.6332,991.5947786368739,14.283374928083061,220.44441556684987,1,2302.0,S005,西部成品油管道:张掖->武威
S8,均等型,mid,中档,2025,N068,N136,141.6332,991.541850008519,14.284137376428754,1.0,1,1205.0,S003,西部成品油管道:柳园->酒泉
